,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,weights_option
59_7500_5,0.0030659841495326,0.0008822089040975,-0.0018674815305294,-0.0004729444623604,0.0017886106811818,0.0001637979736928,-0.0017878519372855,0.0024016361682394,0.0153827141998906,0.0010215588032697,-0.0030783404633888,0.0060385307738732,0.0037363893116139,0.0003013350312596,0.0028590029768079,0.0049117315002371,-0.0039973826449635,0.0033336743191984,0.0052841359920842,0.007838805959231,-0.0042623819587583,-0.0012688759562932,0.0035670468724469,-0.0065519553171224,0.0045560254260956,0.0145393690957565,0.0282235563586254,-0.0195746902859946,-0.0562701576065745,-0.0126148929463172,-0.0146751922962504,-0.0163467835283165,-0.0052313035001395,0.0008201856625648,0.0169765712191547,0.0032133424359351,-0.0029862581187768,-0.0006964499503921,-0.0007296776449629,-0.0006582782203263,0.0015362137775496,-0.0026135322803485,-0.0036991808569097,-0.00188132745917,0.0006029675156635,0.0170287599651044,default
60_7500_5,-0.0013210068747022,-0.0016690756739633,-0.0008745291681272,-0.00159649805844,-0.0017408997583292,0.002114777919297,-0.0027062059968647,0.000947624150036,0.0081800532607963,0.0205867424984345,-0.0045701062702686,0.0276112672835033,0.0008980335315181,0.0005161997091829,0.0080772337071951,0.0020915136623995,0.000875603874739,-0.0009408070061586,0.0023733413573773,0.0035110799286632,-0.0096857264664126,-0.0003072306136666,0.0043641207658441,0.0028638924080709,0.0039451521569876,-0.0042997528543693,0.0289918258015431,-0.0215522314169333,-0.0701618419431143,-0.0100884001068767,-0.013936634246317,-0.0127993508926063,-0.0046276479108614,0.0066103052628206,0.0072005924671864,0.0053462651728329,0.0105719912529395,-0.0062613096454529,0.0032790372625864,-0.002595674296581,-0.0005073555233277,0.0031239125434284,0.0037405510847477,0.0021046891555823,-0.0017583085546383,0.0132903371136692,equal
61_7500_5,-0.0032081106118205,-0.0019292068587537,-0.0028827914343453,0.0009390130279453,0.0018153947193093,-0.0001833203961306,-0.0018905255346363,-0.000308844258533,0.0127264527400444,0.0142874740255087,-0.0056277406341095,0.0237470058039238,0.0014391451878123,0.0015465166333778,0.0045215716136875,0.001892411197514,0.00031270152716,0.0048990559680923,0.0048095942057771,0.0026079014276375,-0.0112199179108037,0.0043793273224718,0.0045271525432773,0.0059247874451072,-0.0003032416232884,0.0167057107608034,0.0128632527608313,-0.0127254286765319,-0.0603037791567816,-0.0139701576980978,-0.01014234004901,-0.0163649247510826,-0.0007640170285514,0.0059368842430514,0.011113182049667,0.0067308183610822,0.0011152685852894,-0.0053327922893285,0.0008023256437941,-0.0013216190115435,-0.0007704166295543,0.0029296768707599,0.0020428860005991,-0.0025157455611987,-0.0007176148725893,0.0119721991193242,equal
62_7500_5,0.000816060681359,-0.0001827373980782,-0.0050241257505914,-0.0051684679215474,0.0029307558210037,0.001530855708526,0.0004682257039253,0.0008251265779342,0.0052019345512149,0.01231499272488,-0.0041867122698505,0.0172517474618759,0.0003268889661226,-0.0016724854626444,0.0015130614225501,0.0030015255490506,0.0025059070305354,0.0077203025843268,0.0070430149464268,0.0007549482668497,-0.0117194767202145,0.0011137742621924,0.0020734566670436,0.0140881423153866,0.0019880748876211,0.0042254010951665,0.0113076795733694,-0.0179882402276088,-0.0584094132418962,-0.0070004486975901,-0.0156768048621131,-0.0154402126033752,-0.0031832671859759,0.0010193001668425,0.0092125735444306,-0.0020273091830859,0.0117857244606368,-0.0062164372576271,-0.0026948390381695,-0.0027386987678837,-0.0016041553982288,0.0004282784608578,-0.0010939016840378,-0.0010892335409645,0.0002263753181335,0.0108644482857061,equal
63_7500_5,0.0010486629659285,-0.0016668496257715,-0.0033180243010028,-0.0001729950184078,0.0043632096744856,-0.0014837405084251,-0.0038951166301324,0.0011907853506451,9.437897213523347e-05,0.0143231464418873,-0.015322993816824,0.0086498500241371,0.006269176334403,-0.0001207018794318,0.0060942207682948,0.0041239316364838,0.0035679250283469,-0.0020079468334506,0.0060263791819682,0.0085097761884149,-0.0084883135539547,0.0023376985786497,0.0034919417075424,-0.0092217601527806,-0.0034594554915964,0.0198080540989452,0.0233639110001212,-0.0153098803405896,-0.0290079905004084,-0.0164929510618892,-0.0120124538079279,-0.0158561542614266,-0.004136164425717,-0.0005537407560357,0.0035143866941299,-0.0010887870775368,0.0022097807491363,-0.0024314538071624,0.0010338642265503,-0.0024192128847138,-0.0045718272796143,0.0021775077464313,0.0002406885416255,-0.0021556630062513,-0.0016645050640375,0.0135998043494731,equal
64_7500_5,-0.0025016340124665,-0.0028393906450816,0.0003307240659038,-0.0026223712469032,-0.0005048325746887,-0.0002424275274507,-0.0001615825064248,0.0029177605025039,-0.0079517313877208,0.0098239816681807,-0.0002344108391218,0.0196403045562653,0.0032694392354322,0.0026784592164546,0.0063973628817699,0.0042376235836588,0.0009551802337436,0.002655145250324,0.0019893362857289,0.0029434171490265,-0.0190067586687874,0.0050157638184271,0.0016853005322688,0.0105802382792205,-0.0097595274253984,0.0179128885198853,0.0216862594572117,-0.0093143451127028,-0.0270871989061703,-0.0103696795238397,-0.0062919034682703,-0.0119987751137235,-0.0017415660609741,0.0036272011239615,0.0074026466667763,-0.0004148193309167,0.0076417059977046,-0.0021210250913985,-0.0017087297109872,0.0004531435283516,-0.0021750682201321,-0.0015701606254955,0.0015779330144838,-0.0013254407692883,-0.0015710424548068,0.0059264727813564,equal
65_7500_5,-0.0026392909895476,-0.0015260904282767,0.0003460132251665,-0.0019974456523069,-0.0007576228545172,-0.0003854352161151,-0.0015423175333244,0.0038813918262082,-0.0016459475023581,0.0098552763911685,0.0047955652656124,0.0158051491761801,0.0024344680685679,0.003807573732808,0.0070105079723427,0.0024771976927187,0.0015055268342162,-0.0011791041938669,0.0047218587753563,0.0017001257314024,-0.0151585275401565,0.0056078852703655,0.0055514383719626,0.0120760275360861,-0.004066047539759,0.0208348792825518,0.0182093677140221,-0.0136749616069326,-0.0539097081382189,-0.0080433771264589,-0.0070153291651147,-0.0043002903610852,0.0067836377090452,0.0050850937578944,-0.0004407568171964,-0.0012899451635576,-0.0002446958907339,-0.0032444514766214,-0.0008956960021401,-0.0008583955130383,-0.0006990785217157,-0.0029818490080903,0.0006036545251101,-0.0005478260591839,2.631545896359052e-05,0.0061420894394626,equal
66_7500_5,0.0008266377579026,0.0012361670660661,-0.002791614299831,-0.0007369723038947,0.0062233544727235,0.0010542370441009,0.0015611067596173,0.0002259799680789,0.0016389208698745,0.0044441137695173,-0.0110871650573045,0.0299155509197486,0.0014195993032936,0.000653992382996,0.0023434279893555,0.0005433188383785,0.0032608790069222,0.0023450672627092,0.0070029394979936,0.0035943920652688,-0.0124393735087887,0.0008303146798791,0.0074136781268241,0.0120119295980618,0.0037594960999491,0.0100511164084542,0.0290400208828588,-0.0028239070415878,-0.0659551882565943,-0.0219231029933292,-0.0231148947685032,-0.0163060568632926,-0.0033067056840265,-0.0006488546263107,0.0132391825846523,0.0009008172125628,0.0037956235167663,-0.0072044840976051,0.0017552167850284,0.0006236502974948,0.0007790656745426,-0.0025443691026911,-0.0010228528453816,0.0005872204229896,0.0021149033084921,0.006332089130189,1/2^lambda
67_7500_5,-0.0004150405312673,-0.0011594947537208,-0.0051397124039131,-0.0013457915572615,0.0060525408007269,-0.0014309824517375,-0.0011935931252071,0.0044758278450485,0.0163204039494184,0.0145742623009334,-0.0311948561256263,0.0175150513895235,-0.0001550709371297,0.0004178978187552,0.004522580451928,0.0019341618337123,0.0012111108779114,0.0010850220246239,0.0012236302716967,0.0016564673726066,-0.0126420954598869,-0.0006769748643565,0.0083461672361275,-0.0024370631786909,0.0156889663243809,0.0178682752342018,0.0244948276741069,-0.0159020374170721,-0.0776203482865821,-0.0121294228347125,-0.0030170201468027,-0.0135667216907605,0.0025350800267075,0.0060801823423131,0.0118961975192322,0.0092095991310504,0.0159373108646603,0.0006518031371006,0.0043729197840819,0.0008762746602343,0.0012144568226447,0.0005562175470349,0.0049209944259201,-0.0001898078276486,-0.003762548737219,0.0108303609466248,1/2^lambda
68_7500_5,-0.0050299566701277,-0.000640584767461,-0.003995645394557,-0.001029960858041,-0.0017038848971022,-0.0006163941613912,0.0004959108734828,0.0033339016825221,0.0063909658039785,0.0052401226082482,-0.0243578526142697,0.0192576170869999,0.0034174353719313,-0.0024373650795261,0.0041248470782173,0.0057434979139656,0.0015551114772281,-0.0002374875895608,0.0042631702986368,0.000874096203439,-0.0130182586088696,-0.0001398380773547,0.0107397911376971,0.0058569568013964,0.0006450848505073,0.0030730463335372,0.0218565602593963,-0.0225630791287259,-0.0465475260400734,-0.0009199213888976,-0.0045382620123067,-0.0216910882978759,-0.0051774531803154,0.0018952385944933,-0.0005812365601326,0.0036044170128123,0.0075721436153059,-0.0042353910252832,0.000802672577904,-0.0005482191578933,0.0005414713702068,0.0081998915637164,0.0004553979677013,0.0004167839052816,0.0020659835188849,0.0241456447040596,1/2^lambda
69_7500_5,-0.004362596066799,-0.0013534058213541,-0.0048316322982998,0.0030482297545132,0.0017059608957761,0.00458561221621,-0.00710413448081,-0.0008655523880624,0.0094226640614448,0.0184772505514382,-0.0083418422642507,0.0180210176084791,0.0042713663878906,0.0003405099142505,0.0016330356320347,0.0005597567431331,0.0024486558491459,0.0061169978590962,0.0079415401921097,0.0049917719576193,-0.007060216604231,0.0021980072767076,-4.32246299292788e-05,-0.0004616876209017,-0.0010590934026803,0.0217283260064708,0.0189663216324447,-0.0164263149800816,-0.0766989971386719,-0.0129026150996114,-0.0118587406693213,-0.0281342187988118,-0.0026687944068321,0.0057704106992874,0.0071699906664804,-0.0030272055237618,0.0046931736602742,-0.0012942525534435,0.0044335234342923,-0.0015085717634474,0.0025465101086152,-0.0012226745662937,-4.2823760533952994e-05,-0.0026639864110542,-0.003866650926051,0.0123432203934634,1/2^lambda
70_7500_5,0.00093888222569,-0.0009309294701374,-0.0003670347885295,-0.0010645890843781,-0.0020499132255781,-0.0065815129430776,-0.0015593212786369,-0.0008705892550198,-0.0051350307101748,0.0136218316989683,-0.0058910926822683,0.0309262491227922,-0.0007794691245453,-0.0011064046640563,0.0073791483504844,-0.0002882321451449,-0.0032904143162537,0.0043935997608907,0.0044369471728566,0.008704040007156,-0.0323182489128143,-0.0010237023963672,0.0153532165808174,0.0082086420303697,-0.0057349468266992,0.0112250141057042,0.029195819194744,-0.0153176213790534,-0.045054681535974,-0.0081606427333568,-0.0058952392909341,-0.0124896501108002,-0.0019575267708418,0.0094671387993579,0.011347992381722,0.001577836777188,-0.0045870944088644,-0.0051264068958968,-0.0036966295400271,7.37155893484574e-05,0.004134738894762,0.0065947296982126,0.0004364095950785,-0.0036685365565372,0.0005134028350635,0.0099574291823273,1/2^lambda
71_7500_5,0.0015169849157004,-0.0002485088850684,-0.0027253789323898,0.0026117341175427,0.0030089890578839,-0.0014179307479589,-0.0015064360087335,0.0076047486128582,0.0002945889827149,0.0015842324682876,-0.0003475257785284,0.0078477951104357,0.0039749002813816,0.0006511667851142,0.004375169812669,0.0059704314661635,-0.0005234487513766,0.004429845384208,0.0042474321959852,0.0061070836492525,-0.0146031950448864,0.000710437196027,0.0003020837960626,0.0098794362493951,0.0021999900120294,0.0165866827524233,0.0197037543175858,-0.0227982331106243,-0.0247825640451306,-0.0113490231636342,0.0010086401629939,-0.0152162765953012,-0.0028341891075945,0.0035955654794386,-0.0042948694948806,0.0037017468973624,0.0003019876323367,-0.0019210382036357,-0.0039556055404113,0.0027448488600776,-0.0033238567089978,-0.0013327783399729,0.0016203604287756,-0.0013793120780635,0.0020538420698174,0.0191126747906232,1/2^lambda
72_7500_5,-0.0022891171098815,-0.0010604810348271,0.0016725422695939,0.0011178186134036,0.006847298005591,-0.0022531212119795,-0.0025760069372677,-0.0004239213344757,0.0037398555296064,0.004856604245195,-0.005357808132801,0.0173085899262873,-0.0003430122960705,-0.0009218195574083,0.0040237202272368,0.0036046747881854,0.0055393650751848,0.0022410952939634,0.0073423996577514,0.0043442422315882,-0.0100699842459035,-0.0076234509161507,-0.0019668465351985,0.0054675475862727,-0.0041644852490396,-7.237538056983767e-05,0.0300830111875609,-0.0085099406313152,-0.0080699404484401,-0.0118196513408484,-0.0014143137662931,-0.0146588879683041,0.0023156478282115,0.0033245848968739,-0.0101096941499127,0.001569411199584,-0.0049581190235937,-0.0023850497388028,-0.0042148065511482,-0.003616308643109,-0.0029774347231903,0.0007290158562176,-0.0033492397422992,0.0019584195554081,-0.0062194025645805,0.007475304446416,default
73_7500_5,-0.0044030691703563,-0.0061297782216273,-0.005103760869398,0.0005921403513075,-0.0029309074917302,-0.001852867255161,0.0028370895383161,0.0012116625046924,-0.0085518026085375,0.0119491027192535,0.0002160827939879,0.0129229363375827,-0.0033311643257438,-0.0020367925757937,0.0094973616080527,0.003283128644357,0.0017710491966024,0.0057830135913108,0.0055241514866085,0.0030670231991967,-0.0027425225385086,-0.0004507122249896,0.0107736769034665,0.0097781970827799,-0.0020147128064998,-0.0011967817881541,0.0196365169292257,-0.0100776996842444,-0.0204577735812734,-0.0110688364711996,-0.0057026549391936,-0.0144331779076729,0.0059810261349523,0.0025637405343175,-0.0079743938583324,-0.0006634167043646,-0.004301280862111,-0.0071059355896185,5.522066981520181e-05,-0.002580085317224,0.0036683558141639,0.0081390044939999,0.0008262231170413,-0.002079337125601,0.0016638095607238,0.0088090065066429,default
74_7500_5,-0.0028257308467337,0.0020394932991179,-0.0013536592910066,0.0005642024658032,0.0013183826162623,0.001655522006214,-0.0003319240616248,0.0010957653030089,-0.0082727118643879,0.0153601203394745,-0.0104300590206198,0.0168486710300278,0.0025599496866466,0.0036737681163675,-1.846666061862569e-05,0.0022009886700322,0.0023771070320408,0.0023182103510836,0.0023773888151241,0.005271745510046,-0.0128541452922923,0.0041651901811348,0.0061413165239373,0.0035277693741825,0.0040607427339024,0.009860089886917,0.0018441928786591,-0.0097786835366272,-0.0523323646646894,-0.0002115293583922,-0.0193971303272311,-0.0245619367851577,0.0025904810152344,0.005325668129515,-0.0003999589133601,-0.0002015859964339,0.0264501120122098,-0.0011752770571986,-0.0007071930452608,0.000128761006744,-0.000411360145765,0.0096576081361851,0.0023565560727094,-0.001218670201354,0.0010822273843316,0.0163232596035034,default
75_7500_5,-0.0068706733440542,-1.4284480930638595e-06,-0.0057781208501618,0.0026788348997938,0.0017490727796671,0.0033411375432687,-0.0011556689234628,0.0034491222055266,-0.001026094774524,0.0159475859371787,-0.006835725952554,0.0234142206311266,0.0010168003272545,-0.0001748593386863,-0.0005286899687529,0.0005122081866224,0.0033794187567313,0.005009770458001,0.0044950785391361,0.0041877599595789,-0.0120173912969476,0.0021758621433677,0.0042018431249777,-0.0013980049048794,-0.002047189464686,0.0094024698871166,0.0122029903991287,-0.0169437268647267,-0.0417485788730467,0.0005782981184091,-0.0151504757458445,-0.013283809212102,-0.0034348451901866,-0.0014124195963068,-0.0036772232420973,0.0002029158822242,0.0063560737733433,-0.0014151910967584,0.001875572936571,0.001575340708863,0.0062112563319433,0.0059496003078393,0.004251097460391,0.0004958270933856,-0.0020938160338938,0.0126732959610798,default
76_7500_5,-0.0003106039481946,0.0013745223564621,-0.0001834088174778,-0.0025219940277909,0.0021828475220437,-0.0018057915131006,-0.0012536821785787,0.0032371859957509,0.0094790531569452,-0.0084990215462521,-0.0171721386047343,0.0108341700684164,-0.0014888273351384,0.000458164607108,0.0083013307258719,0.002962745617365,0.0015016791743122,-0.0037954013674951,0.0043352312962507,0.0024829384468352,-0.0193539907591098,0.0050220126837487,-0.000473734087025,0.0126645882310678,-0.003567950171399,0.0257195827331894,0.0284412091215969,-0.0047696140925112,-0.0465081795008016,-0.0052612139417191,-0.0066812156281008,0.0042775183082336,0.0065694364683709,0.007584926787824,0.0062048810275901,0.0044401788140548,-0.0061149993837982,-0.0031583747992391,-0.0031883983606086,-0.0079371059993359,-0.001005176636446,0.0040023049610948,-0.0010398116527486,-0.002892511924585,-0.0013335883477507,0.0028570464705384,default
77_7500_5,0.0014943973470764,-0.0057619202537897,-0.0022083921554534,0.0045127609424386,-0.0042101353879845,-0.0046930364848214,0.001259485378185,0.0050218401468761,-0.0054479421560612,0.0068762773322838,0.0083597751389458,0.0123037281455289,0.0017701459668321,0.0021756755745128,0.0066591230967792,0.0072053979154681,0.0042767939018885,-0.0002249396073452,0.0056009838659046,0.0087876345436231,-0.020407941680724,8.733772600724547e-05,0.005536832831219,0.029236041499572,-0.0070904128872886,0.0254835526522829,0.0129800034780058,-0.0189375893780232,-0.0193536470742242,-0.00421322050411,-0.0092809321533843,-0.0135665436848505,-0.0109071806777048,0.0027311018031199,0.0001315268655843,-0.009839979120736,0.038138351316969,-0.0045027615461088,-0.0071618169191236,-0.0005952158468585,-0.003092951355571,-0.0034779917000365,-0.0016769700292853,-0.0011120138599992,-0.000273587556533,0.0081538340285347,default
78_7500_5,-0.0030649105279999,-0.0036279964284724,-0.0017934033782141,-0.0020247436229804,0.0046938307100541,0.0013457586443267,-0.0084447526157203,0.0040387804221359,0.0207502212290629,0.0136946869392327,-0.0015442952426045,0.0255274193178694,0.0003667013236416,0.0005416966797016,0.0043609582159235,0.0010388815267398,-0.0009953140088922,0.0030473296220999,0.0024237671829867,0.0014334227411314,-0.0040448074793127,-0.0026550290485932,0.0042348017271922,0.0118276344465351,0.0118188419304795,0.0022947669445349,0.0226146472055003,-0.0160717956399423,-0.0753275193374186,-0.0180904144105553,-0.0136016341126209,-0.0169232675269525,-0.0036849102852957,0.0006944990935129,0.0090719706958876,0.0066906416058525,0.0196737884803697,-0.002934477368705,-0.0015750072749487,0.0028716650708445,-0.0002504025284898,0.0016141768773572,0.0033378068787419,0.0003844615907766,-0.0028248746752109,0.0068714124211365,equal
79_7500_5,-0.0062524896137528,-0.0026624723598459,-0.0023706096020774,-0.0002613237047385,0.0023358832026853,0.0014481472282769,-0.0026836506607746,0.0016886793043948,0.0068055303126418,0.0028093348509565,-0.0101625224383657,0.0229578925005812,0.0021584197884153,0.0026189139628472,0.0086064718542014,-0.0023500923472188,0.0004422460352073,0.0028403001632364,0.0048236386816244,0.0032702095219544,-0.0127493779982481,0.0058846462329708,0.0003172309341054,0.0020528037844541,0.0012536370300138,0.0205220730172549,0.0256556530594593,-0.0222216920716923,-0.0535037707693493,-0.0083933290007474,-0.0137588564341155,-0.0125978581146912,-0.0040223394316763,0.0017240392313072,0.0050300293744837,-0.0018769981241817,0.0097962605579171,-0.0089480606424185,-0.0007148955267545,-0.0003188124040035,0.0020282963781612,-0.0061282481307461,0.0068119912696786,-0.0027545780861891,-0.0010117638468626,0.003384321924202,equal
80_7500_5,-0.0022370287015728,-0.0003106956061693,0.0016644793321577,-0.0014716866845397,0.0002529299831119,0.0035829775259617,-6.848643030742445e-05,0.0011709242372151,-0.0073635273570365,0.0159210960687197,-0.0302525156764198,0.0348549537078041,0.0078778641145346,0.0015527872938827,0.0067935942619643,-0.0003573922504316,0.0016852541183245,0.0012541321605995,0.0009568974310915,0.0009208197001054,-0.0149973330904877,0.0020212977519471,0.0054406294684389,0.0043300951538278,0.0092351734677968,0.0034559434610023,0.0272295782972624,-0.0093527104491667,-0.0801184981923085,-0.0182996735635191,-0.0019963921897327,-0.0082761299683052,-0.0048604299376672,0.0045718901890858,0.0074275263230649,0.0050640484133109,0.0146533183444898,-0.0010189731701477,0.0006502074157908,-0.0009485619204751,0.0056255520261932,-0.0040118310968102,0.0015443180134546,0.00437616317844,0.0010286772348036,-0.0047854821917101,equal
81_7500_5,-0.0017771079799009,-0.0008801246900042,-0.0045376232703962,0.0016677624549615,0.0017944778922261,-0.0020364667360564,0.0009719366298775,0.0010619671668962,-0.0070758687841992,0.0154172929779934,-0.0040249887786384,0.0048027544929504,0.0025583621535451,0.0015461348136596,0.0036497051735548,7.765397731618783e-05,0.0006738875324489,0.0021981612405841,0.0025265816170978,0.0037935575971989,-0.0121840056713825,0.004404533921075,0.0039628041901545,0.005236749712332,-0.0038013460762601,0.0182242051095969,0.0132235016916854,-0.0153096464595971,-0.0526128200942952,-0.0064357834974034,-0.0133101961065634,-0.0110088608745757,0.0067498484300991,0.0072435606814736,-0.0014865169698203,0.0052378776246621,0.0089291289401995,-0.0007021751643986,0.0001031182440856,-0.0006023213470464,0.0006585351342095,0.0028394037514641,0.0036094710653623,-0.0036139195308841,-0.0035594860987257,0.0117227497443447,equal
82_7500_5,-0.0031599335426411,-0.0005359793583222,-0.0020160328861127,-0.0026351359252505,0.0029382916025366,0.0016246441285349,-0.0004325005389523,0.0036581715517986,0.000182001899236,0.0003059148799502,-0.0022071673412843,0.0286618371402655,-0.0008351913497722,0.004198572642206,0.0064173556866196,0.0007743463190544,0.0019008427896834,-0.0018911727799962,0.0049311059608626,0.0034886738686991,-0.0225343808704264,0.0023521099799886,0.0085309770835833,0.016470743711965,-0.0017914201162024,0.029306641018474,0.0288167483233025,-0.0079434920564754,-0.0422107952521895,-0.0149556115672563,-0.0138982693323945,-0.0059514583239396,-0.0010617722448592,0.008921823109727,0.0098199709751122,0.0001982817455282,-0.0076852382108493,-0.000357697476393,-0.0043676617813874,0.0002072351354694,-0.0026240385249534,-0.0001535069899641,0.0022253713696398,-0.0031534153327482,-0.0063830991506533,0.006580436362431,equal
83_7500_5,-0.0014047897659558,0.001780297419903,0.0013147752687146,0.0001452667197415,-0.0010472125376147,-0.0003099688412704,0.0014283956567281,0.0017074621827793,0.0028328899094228,-0.0005911025978438,0.0005182352642734,0.0116431799363114,0.002968698794058,0.0014606257537986,0.0054281079357733,0.0048264804302008,0.0004391249735864,0.0023547503353954,0.0061833979684796,0.004903334773907,-0.0132323986976417,0.0040912087936738,0.0072838921741915,0.0091173516263563,-0.0030040917397422,0.0153857979674285,0.0093517359029459,-0.0124035075280619,-0.0422343056756645,-0.0050599467022818,-0.0115282364789079,-0.0033319223591807,0.0047277420238085,0.0072766761180256,-0.0014397808061637,-0.0015295209114292,-0.0019199258200543,-0.0050261622072626,0.0007175477188228,0.0005112877330174,0.0004725837821199,0.0025830662508424,0.0005837700808904,-0.0004334562621809,0.0012231643212741,0.0092183228701293,equal
84_7500_5,0.0016006948674404,0.0007978927789685,-0.0032853891453821,0.0015624274850292,0.0098619020358704,-0.0031604155849276,0.0023508693944314,0.005413800152935,0.0052583958462519,0.0407454595102317,-0.0128952891222202,0.0075861563715806,-0.006724800529206,0.002251753047962,0.0036811814182859,0.0004512902738823,0.0008734460073737,-0.0027181383921291,0.0043335973381695,0.007178100824316,-0.0130351708911455,-0.0011953842590915,0.0008028623541202,-0.0057803833730526,0.0030378467864736,0.0009198641526853,0.013179135274017,-0.0013535769526397,-0.0759905000076846,-0.002120639098846,-0.018454635248382,-0.0169837301120862,0.0056734230833182,0.0065505997677858,-0.0001348826385678,0.0066578651491523,0.0115325347967819,-0.003200680442218,-0.004301790540588,-0.0019538781334517,-3.62817045399989e-05,0.000189372805033,0.0058249949965989,0.0033710310861507,0.0009958544329007,0.0096982540455739,1/2^lambda
85_7500_5,0.0023213452027334,-0.0022135347017212,-0.0016879477908435,-0.0015710684774112,0.0026119107034663,0.0018570360996231,-0.0033122404845836,4.730942114871882e-05,0.0139826585763387,0.015308256888551,-0.0038001552680083,0.0267511969238759,0.0015855445690791,-0.0026579125464929,0.0061795097361288,0.0086564356125736,0.0047537496748183,0.0024096075555409,0.006999274111647,0.0020146937615773,-0.0103603626940253,-0.0012718813132526,0.0070454641467916,0.0001937381212334,0.0014016985798756,0.0116063021463297,0.0161698601047503,-0.0152534699157905,-0.0682838018518173,-0.0054745456567811,-0.0084399239180085,-0.024123439337309,-0.0004007964539634,0.0060711434028477,0.0009856297690119,0.0028638364058336,-0.0034575959134589,-0.0039012585585891,0.0030080934781122,-0.0016072802625232,0.0030885711026939,0.0040174664607976,0.0025307050473024,-0.0035962449377021,-0.0036433527492348,0.0123292124114356,1/2^lambda
86_7500_5,-0.0025199852870886,-0.0015335076799243,-0.0040696286115437,-0.0018728323929944,0.0008865219780802,0.0052870996750807,-3.32104920523258e-05,0.0049764004199022,-0.0023017514184024,-0.004298176629105,-0.020623222002283,0.0313698077505535,0.0010720123482466,-0.0010529297696341,0.0003536121277704,0.0050460077511593,-0.0005496779566382,-0.0011178159267667,0.0092599215492053,0.0096806997006546,-0.0133921205765685,-0.0060392928957296,0.0063058298397837,0.0070619083558363,0.0022858808453495,0.0035081954085122,0.0155213552542602,-0.0214110354248549,-0.0402823439481633,-0.0046562725692137,-0.0140533828467583,-0.0256635314348559,-0.0038938764977603,0.0059239132025189,0.0015151599586862,0.0044155157100382,0.0019535682906179,-0.0044249945328114,0.0021715641802508,0.0015570845645442,0.005601561643522,0.0076260789182942,0.0063013768153637,0.001471738256768,-0.0028738962623347,0.0193578971239417,1/2^lambda
87_7500_5,-0.0008736792010342,0.0013570352230593,-7.350763084584602e-05,-0.00095208213811,0.0008197308909646,0.0006158777814794,-0.0005651300667893,0.0035403148543848,-0.0012741385149216,-0.0128825585476015,-0.0101532080265804,0.0170076175003907,0.0036829399886485,-0.0005967479409044,0.0089252889921897,-0.0011464284722259,0.0021489185633013,0.0051486698092598,0.0034476871976851,0.0076718163962733,-0.0162132976379339,0.0016501557850344,0.0027739856465214,0.0027261020700023,-0.0019954227047932,0.0014780041824603,0.0027811590819354,-0.012718922794165,-0.0362114165718523,-0.0017415892513128,-0.0131006818502502,-0.0090959019319792,0.0061907260670068,0.0074054019703858,-0.0079252064945819,0.0059060359554961,0.0028105217927442,0.0008468464157408,7.43292415101469e-05,-0.0005780511845832,-0.0009318938806856,0.003452265576477,0.0015525309525161,-0.0017574273334716,0.0042160853858568,0.0164783706020741,1/2^lambda
88_7500_5,0.0014151260663414,0.000892208399852,-0.0018414484004394,0.0042634793821774,0.0040956277620414,0.0062613944716808,-0.0012497063347383,0.001498432332742,-0.0058811684569347,-0.004465727014028,6.671559638064077e-05,0.0211326499146962,0.0019416098985266,0.0051619256388596,0.0035330389773894,0.000143578307141,0.0026309490744237,0.0079562995979009,-0.000133227259906,0.0016445620610962,-0.0300986348368829,-0.0014253112366285,0.0069214885001194,0.0083770036321388,0.0023831038952638,0.0096841628232867,0.0076309295638108,-0.0173802167387459,0.0144959357635231,-0.0133661533010694,-0.0112426511297223,-0.01500534963473,-0.0266582333391606,-0.0031634826682565,-0.0090733877770422,-0.0008493628950619,0.0127452467719189,-0.0037313121927829,-0.000371555418548,0.0006555792912238,-0.0017006942727986,0.0087849123108541,0.0013562342797287,0.0062942470029603,-0.0004452683230067,0.0159212519136905,1/2^lambda
89_7500_5,0.0002302069874825,0.0007835102648743,0.0029068115799942,-0.0043055125906784,-0.0049625028645255,0.0044257236864443,-0.0002513268506873,-0.0009766074412839,0.0167132124371411,0.0075563058338702,-0.0060319201544011,0.0208441143361933,0.0010647972738349,0.0023013877128281,0.0084539293460085,0.0092985794287212,0.0006602308533583,-9.30135953743615e-06,0.0034058461655036,0.0046004510113579,-0.020835894549038,0.0010186942768519,0.0063968367380363,0.0110558307443352,-0.0087611389715296,-0.000859323151546,0.0176632565379902,-0.0145638666651252,-0.0418468300222875,-0.0076889302053356,-0.0142421617369309,-0.0060776559328503,-0.00012117575576,0.0034424306219599,0.00154380399937,0.0017425929941151,0.0019854913470969,-0.0044191431976969,0.0009250852823175,-0.0009199637333405,0.0065489731907786,-0.0002615757321238,-0.0016046662833584,0.0015529622601964,0.0033215068557461,0.018694723378842,1/2^lambda
