,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mirrored
85_9000_30,-0.0024341346794624,-0.0012999018464674,0.0021957965210986,0.0020505243926502,-0.0009132830484102,0.0022991693517879,0.0018811779546646,0.0002373786347838,-0.0008058119480191,-0.0183918455562477,0.0005643505449751,0.0250941744215254,-0.0034277314256142,-0.0045170846131308,-0.0028387311485087,0.0056886496529739,-0.0016059303362201,0.0029375196541243,0.0025275776276517,0.0017869520709261,-0.0005384788375421,-0.0094873679003959,-0.0069439040904534,-0.0134023079870354,-0.0086059683165409,0.002055887596729,-0.0188605688603843,-0.0041543321930933,-0.0017189515599996,0.0121975112814937,0.0035168621164462,0.0025113998528574,0.0019063673884681,0.0014749295026516,0.0008250134566319,0.0018587003215423,-0.0027887819813601,-0.0007854617125391,0.0016406325618547,0.0029386201610426,-0.0005653326562056,0.0007223232699188,-0.0008492182539079,0.0027435403309018,-0.0014187760149029,0.0028280742266063,mirrored
86_9000_30,0.0015049856303871,0.000651639741919,0.0022601952011101,0.0016568859631559,-0.0037330756920879,-1.069101675548622e-05,-0.0017628495945376,6.595172846750146e-05,-0.0069742844809515,-0.0196237718557803,-0.0212587093144963,0.0143063567832613,0.0004461801195666,-0.0055120415485134,0.0023571010586141,0.0017556846254115,-0.0011988599382834,0.0053561786597185,0.0108954028310826,0.0006221618116705,-0.0029542058139771,-0.0064179506275782,-0.0102193173782512,-0.0079607174409262,-0.0086710721138319,0.005099342335768,0.0090924392509184,-0.0104546599425016,-0.0079801324775331,0.0028786282093725,-0.0003622165708156,0.0031065003775924,0.0012527114925579,0.0047570228147602,-0.0041225730333631,0.0053133589536267,-0.0104114303210219,0.0042637315135374,-0.0013905598821753,-0.0009052909681579,0.0017523158991792,-0.0010196110466489,0.0016851723041246,0.0004738546117553,0.0024308623248041,0.0012377094990311,mirrored
87_9000_30,0.0010958759227523,-0.0001925940247907,0.0007993147350202,0.0019211767329337,0.0012607928990776,0.0010314847401257,0.0021671612890397,0.0022096508017682,0.0037607390827747,-0.0172575058066538,-0.005745931478199,0.0154090818227415,0.0003707573634417,-0.0025136253967375,0.0087453254853172,0.0050606657722372,0.0019445679383518,0.0051335491857919,0.0051656179960613,0.0110088568670707,-0.0019429997583921,-0.0077046433496836,-0.0092918027068268,-0.0093434504604727,-0.0071992560736939,-0.0042392463990075,0.0094807480167439,-0.0073203671666146,-0.0089119593651371,0.0003697663955388,0.0025904322449764,0.0023244695641058,0.0034738104872734,0.0045926206428672,-0.0082779663418508,0.001436774287462,-0.0042595514655453,0.0014926134475269,-0.0006189673819595,0.0023174685666902,0.001087230270266,0.000336576220101,-0.0008001762030944,0.0003837215783794,-0.0002729073093308,-0.0002001039697856,mirrored
88_9000_30,0.0024741937067922,-0.0007514284566996,0.0035401657447658,0.0030800098627934,-0.0009876092362457,0.0005284723066762,0.0009884422404491,0.0036342551659264,-0.0030040806897221,-0.0239245524202982,-0.0118100985234038,0.0170894234071142,0.0017288682447144,-0.0026142160150772,0.0105705582587196,0.007113575658703,3.129043603580332e-05,0.0053274006007415,0.0048446663228177,0.0068938512145077,-0.0016604293510503,-0.0069656570027531,-0.0090049427015989,-0.0122493778027564,-0.0067470322272815,-0.0045347828567036,0.0064035558633032,-0.0080910384329419,-0.0096883422071603,0.0091330756307441,0.001659476772926,-0.0020725174059495,-0.0040708767315512,0.0069563751745026,-0.0003457706286471,-0.0009646746437045,-0.0181236780654644,0.0021146543558706,-0.0007102859494711,0.0020489057388408,0.0001267959972293,0.0008916068109987,0.0008072641626862,0.0025985739957144,0.0029657594565936,-0.0006271898560372,mirrored
89_9000_30,0.001690107654302,-0.0004525828000339,0.0028629834709988,0.0011265296133219,-0.0016777456427203,-0.0002122580086959,-0.0002310233521718,1.7596294261533471e-06,0.0019668397358728,-0.0233439562848042,-0.0118597461085091,0.0084443821366835,0.0019519233550947,-0.00145934749591,0.0057543321673227,0.0019661502305854,0.0023536669456824,0.0084569572328143,0.0053686850433654,0.0115367281130471,-0.004394186157955,-0.0056128115457959,-0.0100683631300005,-0.0122800670331717,-0.0087404356300698,-0.0066669666776219,0.0105489276625783,-0.0129625776428305,-0.0021930496027202,0.002879285584246,0.0013296060356218,0.0021943904684604,0.0022684601532416,0.0068102591128132,-0.0003408860932042,0.0034798537061144,0.0069626975506707,-3.474176390765543e-05,0.0008009803568316,0.0011451689072381,0.0005877029525275,-0.0011197224877521,0.0013307779085566,0.0003701142822916,0.002176229598121,6.878478507900849e-05,mirrored
90_9000_30,0.0020279978492448,-0.0002173830927229,-0.0015153111786176,0.0021874312475772,-9.499147533304751e-06,0.000524132574151,0.0006275530394783,0.0025601438480385,-0.0016174921615195,-0.0159829542630454,-0.0080536556589263,0.004485560940071,-0.0015291579646765,-0.0030749966375568,0.010819063237473,0.0113945844892563,-0.0026121603048784,0.0066947875074877,0.0011979345312886,0.0095543705496941,-0.0002132092098981,-0.0030749632612666,-0.0051810513830999,-0.0113857197697476,-0.0081284099628418,0.0099883538961959,0.0181350683758815,-0.008355096328183,-0.0089154669902706,0.0007657927770918,0.0032143518223496,0.0040368446945939,0.0044565107138945,0.0004357652583156,-0.00457785909739,-0.0006350035212787,-0.0128226854970274,-0.0003122316602211,0.0011991240874902,-0.0005956404598655,0.0016745211264994,0.0015931633316557,-0.001788545401126,0.0004202663858955,0.0018140849996964,-0.0020116957570425,mirrored
91_9000_30,0.0035387321561914,-0.0014380445867879,-0.0007619278385171,0.0023888962685564,0.0001289800095658,-0.0016743375696466,-0.0010384872476697,4.684652712312502e-05,-0.0003238274300993,-0.0099210980135164,0.0029786343610108,0.0305517559432554,-0.0022787057040932,-0.0056170414027313,0.0031948676589708,0.0113279292461346,-0.0011490356616193,0.0028346424671792,0.0078975583935747,0.0155687064834894,4.328559466111714e-05,-0.0076207575922357,-0.0002465163854675,-0.0094670253594252,-0.0070693809941012,0.0004638904189272,-0.0213989974015774,-0.0012153239537602,0.0003601999302776,0.0036913350392556,0.0015855957463973,0.0063128609635476,-0.0010475947550535,0.0001370115950883,-0.0051266458455623,0.0028684453034587,-0.0150717529157084,0.0063437428648135,-0.0011070544276723,-0.0004122840824453,-0.0016141513564535,0.0013265021870933,-0.0022880954468463,0.0015589295003431,0.0008100569195282,-0.0017963966145542,mirrored
92_9000_30,0.0010698973085267,-0.0011179494135813,0.0106108681401354,-0.0008000075702208,0.0005282042383932,0.0016758576610204,-0.0003104160846437,0.0028775573263301,-0.0043269012031725,-0.0118958277128176,-0.008866253995462,-0.0008739501360895,-0.0069146793300609,-0.0033745840669838,0.0056690795733712,0.0196454293587736,-0.0011287461840841,0.0055198309033381,0.0015826141535785,0.0027017623006433,0.0005848660626545,0.0017569312413871,-0.004858326009913,-0.006614258789402,-0.0092071380758935,-0.0002266180478611,0.0352285212227901,-0.0121165546036547,-0.010456693644774,-0.0026558728090159,-8.654525002734864e-05,0.0060055080193301,0.002423403395257,0.0002933663428335,-0.0072775004517412,0.0044423761408866,-0.0203547287098832,0.0008776531014108,-0.0007536848753466,-0.0041127626401847,0.0018418241906027,0.0016435508140173,-0.0004941535086013,-0.0018152175426255,0.0006038351194961,-0.0018491435406354,mirrored
93_9000_30,0.0031908364414387,-0.0016122206262082,-0.0004565628878504,0.0031764153630852,0.0008648432271072,-0.0001268842190762,0.0014586807496661,0.0010495363504308,0.0025894359938623,-0.0025353394818946,-0.0090866389544303,0.0147752956621236,-0.0023865670988146,-0.0037620477943817,0.0051294669724196,0.0134991122153037,-0.0005769314782016,0.0042587563771477,0.0050668190686189,0.004890558163677,-0.0015074691015459,-0.003974394269412,-0.0043468597643182,-0.0063249610466055,-0.00819633689171,0.0037080015850226,-0.0083307050675706,-0.0030043383770578,-0.0028817099111623,0.0005309834978974,0.0023858840970535,0.0075871549251774,0.0017017835463063,0.0003004563514062,-0.0016490120295448,0.0026712012002377,-0.0077595857292418,0.0024750182004385,-0.0001902168858468,-0.0018431329374853,0.0011694342190401,0.0006443292208669,-0.0007569737242842,0.0006023691164028,0.0018329783263979,-0.0013402258336457,mirrored
94_9000_30,0.0015213562861285,0.0001394420858609,0.0064641823246064,0.0012644997425825,5.287265976204192e-05,0.0002315485533339,0.0004344143505018,0.0040384051484242,-0.005750552381513,-0.0161752636463162,-0.0047367198386441,0.0045519932603629,-0.0061976672474656,-0.0031935541659466,0.0095597384262915,0.0155765405500942,-0.0008832192476307,0.0060563576108969,-0.0011551528244422,0.0109277682429333,0.0012345945491413,0.0014590746216882,-0.0039405533026251,-0.0121694213200935,-0.0093456341751157,0.0039281186797775,0.0317209196114726,-0.0114977960546678,-0.0111388848592199,-0.0038934051259375,0.0075848189139116,0.002479364577096,0.0026875580080733,-0.0013798681423298,-0.0055078445603767,0.0042824782096202,-0.0219937683256408,-0.0013041755906608,-0.000999340323727,-0.001882308401863,0.0032308571261253,0.0005767712212945,-0.0019863341528893,-0.003804174698822,-0.0004548711219961,-0.0026477040361111,mirrored
95_9000_30,-0.0004985625228625,-0.0006151707657472,-0.0007171683944655,0.005166259152524,0.0020582611104319,-0.0035340388983223,-0.0016159629652056,0.0002950857461401,-0.0017091112517971,0.0039470401826862,-0.0135398545240595,0.0216348871452438,0.0007370331424288,-0.007109121659328,-0.0031990562785192,0.0113341828590805,-0.0008454295514762,0.0035150420130107,0.0078570828429287,0.0127008625119256,-0.0039775678179688,-0.0070184369724068,-0.0041542380247888,-0.0077232460047538,-0.0059045537152779,-0.0032900859721542,-0.0093618786686174,-2.0018808133160624e-05,-0.0005119211958217,0.0014614584079336,2.838441205683176e-05,0.0069733173686056,0.0036476701883174,0.0007470337092511,0.0009289399419163,0.0028632078714628,-0.0176777820762795,0.0016016006701135,-0.0029935269774436,-2.0569151389634595e-05,0.001243182610753,0.0003945189923375,0.0004320280691917,0.0019092644542894,0.0051272420806225,-0.0048160774083581,mirrored
96_9000_30,0.001936580866285,-0.0022290483312914,0.0024360718718644,0.0041236306384676,0.0053606065291234,-0.0079270689828849,5.6099054186713065e-05,0.0012804721114919,-0.0032751509794711,-0.0141804482036482,-0.0282599289598411,0.0035017467491082,-0.0003067159952665,-0.0002048979276061,0.003620242781296,0.0034116563184192,0.0017309129030695,0.0068609457158071,0.0079322822010786,-0.0013242467787723,0.0019075456758384,-0.005126416785394,-0.0003709209164059,-0.0096047114638096,-0.0111594468107514,0.0093804013719785,0.017039233485527,-0.0087361938877479,-0.0055286633475751,-0.0037156369009147,0.0059597778463566,0.0059762652777659,0.0089201782057633,0.0006929974338156,-0.0084546538884692,0.0016160504376061,-0.0116305183644893,0.0014571433159968,-0.0047120855611305,0.0017549539368528,0.0004578108107359,0.0013019661052029,0.0012254161601867,-0.0027883181253935,0.0012816797218172,0.0001409618782959,mirrored
97_9000_30,0.0026278657144116,0.0021817788142925,0.0029891114498328,-0.0038327527455318,-0.0037543669477641,0.0003359847161739,0.0054703662325248,-0.0007714785071937,-0.0007453636949893,-0.0084501230791377,-0.0008245146242776,0.016144542990871,0.0079457024995556,-0.0034796448666299,0.0121389488271357,0.0014197072843997,-0.0022641324956592,0.0011727404995845,-0.0020687482824267,-0.0083511502848075,0.0014304644849378,-0.0058837832303184,-0.0044050405041318,-0.0074469957832973,-0.0033132580728921,-0.0047992833411805,0.0296189488163133,-0.0144439837444804,-0.0099586324281069,-0.0069822344100654,0.0028081936649259,0.0014683227016027,-0.0031796692329169,1.959199997438796e-06,-0.0111523977344769,-0.0015476934585164,-0.0307580514111961,0.004866977916551,9.277250271106028e-05,0.0007646331475254,0.0006448110373561,0.0011741928213532,0.0030437321430793,0.0024507064777869,-0.0020932437213228,7.204577900609781e-05,mirrored
98_9000_30,0.0023161139242375,-0.0012264958966054,0.0009366164364837,0.0045519872427992,0.0037648989579288,-0.0076743064676603,-0.0002011266081606,0.0028889180795903,-0.0050992437229141,-0.0151595345432617,-0.0243602122754219,0.0122002747356513,-0.0001612928415739,-0.0006964595020538,0.002619520525657,0.007622385052429,-0.0012007063959505,0.0027848286888231,0.0092541348805104,0.0049543683912315,-0.0008244315359101,-0.0134656410590089,0.0010601664920802,-0.0098405027954825,-0.0077343468792741,0.0133790796826708,0.0081857223767226,-0.0074655880798075,-0.0061352723344313,-0.0053096489949116,0.0024430270345924,0.0046021641005785,0.0112860596520259,0.0001623499248524,-0.0049537166510754,0.0027760034701588,-0.0118942031700787,0.0014997159260206,-0.004067108993778,0.0012057721164908,-0.001130301384398,0.0009421602984562,-0.0015267336860482,0.0017553874281824,-0.000197697893985,0.0013818550139945,mirrored
99_9000_30,0.0013085551350207,-0.002988278299402,0.0009821519548695,-0.0001613680018669,-0.0019186575934684,0.0023772006046999,-0.0019676516353054,-0.0015541504124235,-0.0015097485270953,-0.0196597864375467,0.0205983298695605,0.0184381522167851,0.0009029183466371,-0.004172597343808,0.0046756749272976,-0.0059384019274416,-0.0019545805245472,0.0013413684011969,0.0017284748448065,0.0046422387489098,0.0028548530096069,-0.0027080808981413,0.0027746856214108,-0.0102805484251884,-0.0049551852998308,0.0002040815435862,0.0115071826794606,-0.0149416379494545,-0.0091533506941629,-0.0073464878484595,0.0026077850345135,0.0050698067065355,0.0048317373548326,0.0009298833537037,-0.0065026351660809,-0.0036463190507241,-0.028047044860279,2.4635563840015432e-05,-0.0013585500420545,0.0019465647282537,0.0016313177632161,0.0028685530124177,-0.0012226195862285,0.0006046948426314,-0.0003280421713049,-0.0021523360108009,mirrored
100_9000_30,0.0018250776516873,6.60040253007972e-05,0.0009963930827987,0.0025101669705775,-0.0023565406591662,-0.0007269976005837,-0.0001370748274573,0.0032371893937889,-0.0023756528046857,-0.016427510189221,-0.0114022584979686,0.0080556063943234,-0.0002808423064873,-0.0008093079906146,0.0089613531149338,0.0108665250425495,0.0009485663789554,0.0003109821591902,0.0038581953073914,0.001987133163009,-0.0011035224824195,-0.0035892290807867,-0.0047879982034081,-0.0128680128936568,-0.0062601243013385,0.0178542533926481,0.0146319385587798,-0.0060464795797984,-0.0101185968905103,0.0003677274632747,0.0025691053422947,0.0061085722796172,0.0019374216322115,0.0007556714041844,0.0017945244237365,-0.0014202754865014,-0.0098122739177897,0.0021683379365649,-0.0008092577734366,0.0007570684392837,0.0018258283239542,0.0013295830398662,-0.0022172734164833,0.0011412065228392,-0.0003315576095153,0.0009966612464032,mirrored
101_9000_30,0.0011214180861923,0.0007643643471767,0.001478003714418,-0.0024409384386614,-0.0015512935371138,-0.0012818411593116,0.0021429703960528,-0.002631353169214,0.000377014471849,-0.020463147320319,0.016798663339437,0.0281579553953384,0.0060760345770616,0.0001929137484518,0.0093253040324014,-0.0003272245755181,-0.0053349793493929,0.0007451952551898,-0.0072563093964635,-0.005478814908414,-0.0044591580140333,0.0032301736321211,-0.0160523181838909,-0.0150032910413431,-0.0034945221241303,-0.0080533493119814,0.0221712435000681,-0.0074143523260578,-0.0127786226881403,-0.0111717560858929,0.0054915911954458,-0.0008603576512838,0.0058154412300785,-0.0003850788065687,-0.0016182513481081,-0.0044211084564206,-0.0229323077403262,0.0010889402324302,0.0049909938508508,0.0009198770107157,0.0016456908757816,0.0023168021269424,-0.0014479048631312,0.0001422673290763,-0.0016801857857438,0.0026180233952859,mirrored
102_9000_30,0.001849215492647,5.569913676905823e-05,-0.0004767027774616,0.0028805290922665,-0.0021341073179398,0.0007810326972246,0.0016632780743985,0.0010260175090313,-0.003320514787835,-0.0139309745059318,-0.0146817981043985,0.0060621042048177,-0.0004083566394475,-0.0002701509066665,0.0073622451994885,0.0060819463537945,-0.0010003420783094,0.0059783649188535,0.0030039637584752,-0.0040584847259319,-0.0001235363911332,-0.0004382086060201,-0.0021413433397906,-0.0172834765096029,-0.0095961376447061,0.02553046517068,0.0116454454169059,-0.0069953678827899,-0.0075667878785622,0.0011121806629472,-0.0074066817436878,0.0061414869910291,0.0053656565744542,0.001261720406164,0.0037145282144604,0.0023858358653501,-0.0136206465986035,0.0031425903390638,0.0002007322509514,0.0021053226693294,0.0023026165851095,-0.0001858378178613,-0.0037801679601555,0.0005831038263917,0.0031932665682719,0.0004046787585484,mirrored
103_9000_30,0.0003940911829558,0.0002091972226037,0.0002886126075516,-0.0008811080690385,-0.0012808687606285,-0.0003178698399597,-0.0011785950394831,-0.0002255722467517,0.0028916800507652,-0.019040232465147,-0.0224217775963493,0.0120198466689788,0.0010082224294391,-0.001904206057959,0.0007971685259534,0.0024756964687871,-0.0004112492959665,0.0087529994010169,0.0035673618586101,0.0090095645707504,0.0015924502863379,-0.0023623375658463,-0.0097310426391289,-0.0100128087805118,-0.0116496232507104,0.0057803750775537,0.0257068884139361,-0.0029477736489717,0.0010526235479302,0.0006405956712838,0.0075981343283346,0.0010743284262152,0.0025255525578289,0.002557350608407,-0.0006643026312712,0.0008235116789527,-0.0084589471725396,0.0009526500470332,-0.0010694256059602,0.0011434319792844,-0.000490915679417,0.0011311363551729,8.309845153624144e-05,-0.0001481126921377,0.0002610150155902,0.0004373409713604,mirrored
104_9000_30,0.0003766639096006,0.0010036488954263,0.0010170824325429,0.0008295145101253,-0.0008781403089895,0.0015410092576617,-0.0001070642751676,0.0020706271431383,-0.0021499802417364,-0.0266264427185231,-0.0277310649700848,0.0031965182648293,0.0008234448260083,-0.000416964044931,0.0058917458329594,0.0035563106854464,0.0010697409527659,0.007238956481898,0.0025805163257949,1.6448277883395415e-05,0.0012211472663995,0.0004624311597661,-0.0015722565807101,-0.0194370005854082,-0.0084309048385425,0.028511179210414,0.0215587965513677,-0.0014286815801523,-0.0044244803847832,-0.0009921406757446,0.0034342889948813,0.0017336161999822,0.0036951338506887,0.0017455921668625,0.0025986848164178,0.0001141098312322,-0.012027776519342,0.0025496752915015,0.0003290981307039,0.0016946965092601,0.0013151974921038,0.0019599123565058,-0.0005659698163371,0.0014665274559977,0.0013591939933857,0.0005174300194121,mirrored
105_9000_30,-0.0011717807285199,0.0016954776461942,-0.0014372836725357,0.0014233714119635,-0.0051609531081758,-0.0002364204059403,-0.0048540622294349,0.0008868102847929,-0.0034204487725315,-0.0166152674807812,-0.0086594190479229,0.0053820939597382,1.7734089563870883e-05,-0.0021049037019275,0.0093146049106606,0.0057293555644892,-0.0010054055488445,0.0064237250924177,0.0027059824592173,0.0041611745124697,0.0012169453929909,-0.0029468560116906,-0.0058551557635387,-0.0088676650599677,-0.0089856832645714,0.0011905331403236,0.0121061117709173,-0.0019123893485392,-0.0067795116999608,0.0047194077208719,0.004629985042384,0.0027758316817702,-0.0016639395277687,8.888825513680152e-05,9.198814277674092e-05,-0.0002993182598344,-0.0106385996633815,0.0015358169833633,0.0028243954527664,-0.0006248115413456,-0.0023136426151275,0.0001141555167644,-2.7767970357154217e-05,-0.0006964387338832,0.0068361595459588,-0.0059259040038716,mirrored
106_9000_30,0.0019016541990115,-0.0003275356348629,0.0013987699272784,-1.472286019134139e-05,-4.002585095651972e-05,0.0006704094182177,0.0017252174832153,0.000727956206893,-0.0016310166823547,-0.0374935634845801,-0.0332130474307181,0.0061387179670594,0.0003465991166142,0.0015474925199959,0.0030728059436194,0.0041096247055204,0.0019674159330017,0.0091973726526763,0.0035601861924105,0.0003390461841167,0.0010552689181801,-0.0011958134729824,-0.0043026053025815,-0.0188574619777958,-0.0107386466780576,0.0346996697210596,0.0207192067733217,-0.0055509281993108,-0.0030193485274879,0.0003953157674133,0.0143611324665331,0.0035042491305,0.0014753987648469,0.0006640193582167,0.0031979938176002,-0.001274827744721,-0.0057268838143138,0.0020451638778606,0.0001789567597717,0.0016932063250799,0.0012423026374409,0.0012112744403114,-0.0005165676445665,-0.0001205172741666,-0.0001882372812835,0.0009600950908992,mirrored
107_9000_30,-0.0037444531204752,-0.0008630382846668,-0.0024530298426282,0.0019512252655423,0.0011122648955295,4.582349107645044e-05,-7.851056824256481e-05,-5.092751859679253e-05,-0.0019796201252996,-0.0303350428220442,-0.0174722962599132,0.006491866186234,0.001295918633681,-0.0003367316466111,0.0039429153914867,-0.0029187811748858,-0.0009085265975121,0.0138760810355783,0.0024419432310139,0.0073824932621139,0.0014354116191905,0.0005882432452377,-0.0050078433365081,-0.0074629150866969,-0.0098486184505791,-0.0066827068917254,0.0156528554241882,0.0032312492320509,0.0001027354505843,0.0018712974478032,0.0161999234030021,0.0017251365608429,0.0039531786337608,0.001881887073023,-0.001541733554731,-0.0033253825874461,0.0012132529831372,-0.0002195192204161,-0.0006792029552079,-0.0001090648200628,0.0006536041263476,-5.276436284186287e-05,5.660594231312895e-05,0.001161399514587,-0.0002314047579694,-0.0012432057191436,mirrored
108_9000_30,0.0011758991709278,0.0001562450296346,-0.0001706133423666,0.0007033752575328,-0.0005147136695042,0.0014819125568699,-0.0012216782979519,0.0007283261031783,0.0027790643827986,-0.0160891887983666,0.0082980083430109,0.0027153885961717,0.0012317289368944,-0.0030710688195055,0.0023821009876687,0.012916332369691,-0.0003943043124462,0.0122817626869696,0.0045350442219058,0.0080659167352104,-0.004995800521614,-0.0046831444107105,-0.01125271034666,-0.0059383746160305,-0.0139865024853833,-0.001799683084095,-0.0226761177960529,-0.0115142750516369,-0.0077692078495328,0.0038827141006703,0.0009333588663462,-0.0007762542608392,-0.0004301511141537,0.0065511426560371,0.0033295248162864,0.0025092960550075,0.0229070040770951,0.0008409526015195,0.0018340181685549,0.0014772134687904,-0.0003832302540629,0.0033536909154776,0.0009682397211725,0.0009649976610187,-0.0002544018154264,-0.0008458723940312,mirrored pairwise
109_9000_30,0.000939563258919,-0.0011500602806231,0.0020183011688569,-7.190111251349426e-05,-0.0011481468258246,0.0007709843588953,-0.0006327266809556,0.0054531080565416,-0.0023924833082269,-0.0321439483242519,0.0023945197005217,0.0227405150610095,-0.0005971384551025,0.0029277861821525,0.0181643437113,0.0039974093008412,-0.0011459286689006,0.0046296620226359,0.0065668944766568,-0.0080632554650148,-0.0007821249310839,-0.0077815621452684,-0.0074642703229894,-0.0098390724221777,-0.0100543180532626,-0.0029858893798112,0.0023604001994542,0.0002245358402411,-0.0101722289848126,0.0040333072297325,-0.0043070131328468,0.0022447935345794,0.0021439198014904,0.0063039696837977,-0.0080847136835079,0.0071381399115011,-0.0193711082766465,0.0015077106614384,0.0013359719356078,-0.0026232044488522,0.0010544586371428,0.0033589015905973,0.0008512523555407,0.0013098192261238,0.0004531641388576,-8.316415368870527e-05,mirrored pairwise
110_9000_30,-0.0001386701646512,-4.188028894552839e-05,-9.139080380230128e-06,-0.0001946739485946,0.0004613343868787,0.0004666661160694,0.0011313391141475,8.961470194128214e-05,-0.0007726520475066,-0.0117868835484304,-0.0130686757457239,0.0024905390152918,0.0008770055244055,-0.0003262794390796,0.0074546914558445,0.0026544888181729,0.0003656757514963,0.0149737778539803,0.00696695459675,0.0056829616684685,-0.0077266201378556,-0.0071245067302584,-0.0168839507914338,-0.0051814608117239,-0.0143893057867515,-0.0002693814539667,-0.0007344593572217,-0.0185361035287266,-0.007239927424633,0.001061714517199,-0.0013611493257204,0.0018863316536177,-0.0011805345063649,0.0074788799319498,0.0170377293753644,-0.0015843942518917,0.0202122613925071,0.0005855728113338,-0.0004060168409959,-0.0002112484425561,0.0003667720093094,0.0006386922742633,-5.913176549462989e-05,0.000906230356298,0.0004949363520454,-0.0020580382401671,mirrored pairwise
111_9000_30,0.0004708977811055,0.0004776703302677,0.0013008602893123,0.0024424506052596,0.0012005683051405,-0.0009413834308951,0.0008870733383836,-4.998596474070305e-05,0.0024387091517761,-0.0059881379546863,0.0116074262842406,0.0037274743154504,0.0016432005404076,-0.0022095191805854,0.0011784976393937,0.003262873428054,-0.0010842544419313,0.0081591668637049,0.009339595557292,0.0005199859004188,-0.0047401051662811,-0.0041857723812268,-0.0207058501346375,-0.0158397832712302,-0.0127116416467254,-0.0024135488314232,0.0046119458760386,-0.0031486097828344,0.0017383959063325,0.0038360214524051,-0.0003153495694738,-0.0009162409043428,-0.0013576340002975,0.0021719250881682,0.0087125580552354,-0.0045810112823327,0.002038592716763,-0.0004804639252856,-5.443015339561712e-05,-0.0016448130860009,0.0003225766206049,-0.0010043215876657,-0.0015196044382765,-0.0024800307974881,-0.0010801949586743,-0.0037419227622099,mirrored pairwise
112_9000_30,0.0024958525380275,0.0012036595879088,0.0026270233933199,-0.0009306390832697,0.0011579605829451,0.0070978092038841,-0.0027851498196618,0.0024659674635224,-0.0057243818042653,-0.0216164209261193,0.003838007458807,0.0208001760496027,-0.0005027833470269,-0.0048116037719908,0.0068984191353239,-0.0025887966121644,0.0003874024452625,0.0031532827393565,0.0038998125573918,0.0105588204147604,0.0001111449919828,0.0025613908700596,-0.002192368244016,-0.0196853222717588,-0.0045376805711415,0.0034297884640967,0.0123168826974397,-0.0062134838430742,-0.0100629808201813,0.0029171264653602,-0.0022073504231167,0.0003213781043208,0.0056029960456709,-0.0001723716653821,-0.0087648818501581,0.0070758939121382,-0.0190046867602204,0.0054160281690219,-0.0006644558602956,-0.0014993065640031,0.0040586863098893,0.000838536841458,-0.0023046424333131,-0.0055164400235769,0.0020775174528295,-0.0077619069042219,mirrored pairwise
113_9000_30,0.0005528547977492,-0.0010706994183725,0.0001157284456782,0.0009901042539477,-0.0013732627619263,-0.0004263254745504,0.000695392554618,-0.0002705017458959,-0.0016653518283602,-0.0121276269913565,-0.0074700798643029,0.002478820629717,-0.0021228656229438,-0.0014378299189439,0.0091087373727501,0.0041087244878084,-0.0006257477018184,0.0117153512541867,0.0055321009934809,0.0051987994127756,-0.0089957125934834,-0.006170214922379,-0.0209859703140608,-0.0021370545364521,-0.0108734044994107,-0.001597506843592,0.0054864061587406,-0.013632816569198,-0.0053122791040711,0.0019956552620993,-0.0003032572385105,0.0025774432970318,0.0009727983891409,0.0041303954790117,-0.0025750285111984,-0.0021433576976892,0.0161769961065075,-0.0001798574647893,-0.000941590953364,-0.0002212779608797,0.0003103027716025,-0.0001596944423966,-0.0012046156595256,0.0010482638576693,-4.228781556120488e-06,-0.0001358241467035,mirrored pairwise
114_9000_30,0.0003431683823506,0.0002622843613024,-0.0014268782691991,0.0007322566125518,0.0014377153109682,-0.0017481446893404,-0.0005060707110825,0.0017455396548329,0.003286213572976,-0.0096852747604007,-0.0045697207592429,0.0092960785584506,-0.0016888056931276,-0.003572675804575,0.0018880151765082,0.0188936374184951,-0.0011087471079263,0.0009736897152942,0.012480412174842,0.0056319503195356,0.0020283631637911,-0.0031074520748756,-0.005152456412804,-0.0076430388004316,-0.0096444071662431,-0.0055303142779324,0.0039958330144885,-0.0040597692931042,-0.016862359268432,0.0036868281702195,0.0029765339594136,0.0008081313766131,0.0021642912581998,-0.0008919770072517,-0.0140261952372678,0.0039504787516377,-0.0208797543491153,0.0002345356229288,0.0008637274903477,-0.0005688942673251,-0.0004980968691844,0.0008109096630243,0.0004507293178113,0.0009842535712411,0.0010162131616832,-0.0046776243182736,mirrored pairwise
115_9000_30,0.0002405738932446,0.0002713827281559,-0.0015251912428316,-9.446693023961494e-05,0.0015564606749948,0.0001163377180303,0.0005542729916199,0.0013491047467095,0.0034631659318216,-0.0032934736829643,0.0075941290734848,0.0077068463792406,-0.0004957995137583,-0.0009058464600092,0.0135138260585831,0.0145011576343961,-0.0001327687930834,0.0058806759361718,0.0087156609507015,0.007517170959252,-0.0020777320310099,-0.0096173763108353,-0.011510323929386,-0.0152051329588305,-0.0082067329837312,-0.0034502009857979,0.0082549242400943,-0.0101163725121676,0.0005351855432258,-0.003757818214183,0.0028713715455623,0.0033880027701751,-0.0014847310450598,-0.0026374108977789,-0.0148621931350875,-0.0039518837798916,-0.0303362439953417,0.002749525421646,-0.0001961526087993,0.0012156323791613,-0.000441492612551,0.0012209171292353,9.940063931574164e-05,-0.0008412001299841,0.0007343258550682,5.385342018003433e-05,mirrored pairwise
